A1	A2	A3
1164931200	Roraima	101.0
1164931200	Santa Catarina	7.0
1164931200	Sao Paulo	13.0
1164931200	Sergipe	17.0
1164931200	Tocantins	15.0
1167609600	Acre	0.0
1167609600	Alagoas	33.0
1167609600	Amapa	0.0
1167609600	Amazonas	37.0
1167609600	Bahia	373.0
1167609600	Ceara	304.0
1167609600	Distrito Federal	0.0
1167609600	Espirito Santo	0.0
1167609600	Goias	28.0
1167609600	Maranhao	428.0
1167609600	Mato Grosso	476.0
1167609600	Mato Grosso	19.0
1167609600	Minas Gerais	91.0
1167609600	Paraiba	69.0
1167609600	Paraiba	11.0
1167609600	Pará	467.0
1167609600	Pernambuco	156.0
1167609600	Piau	123.0
1167609600	Rio	0.0
1167609600	Rio	63.0
1167609600	Rio	37.0
1167609600	Rondonia	33.0
1167609600	Roraima	194.0
1167609600	Santa Catarina	9.0
1167609600	Sao Paulo	14.0
1167609600	Sergipe	56.0
1167609600	Tocantins	34.0
1170288000	Acre	5.0
1170288000	Alagoas	28.0
1170288000	Amapa	0.0
1170288000	Amazonas	92.0
1170288000	Bahia	113.0
1170288000	Ceara	3.0
1170288000	Distrito Federal	0.0
1170288000	Espirito Santo	3.0
1170288000	Goias	13.0
1170288000	Maranhao	13.0
1170288000	Mato Grosso	213.0
1170288000	Mato Grosso	111.0
1170288000	Minas Gerais	71.0
1170288000	Paraiba	7.0
1170288000	Paraiba	32.0
1170288000	Pará	23.0
1170288000	Pernambuco	21.0
1170288000	Piau	11.0
1170288000	Rio	15.0
1170288000	Rio	9.0
1170288000	Rio	24.0
1170288000	Rondonia	8.0
1170288000	Roraima	796.0
1170288000	Santa Catarina	14.0
1170288000	Sao Paulo	96.0
1170288000	Sergipe	22.0
1170288000	Tocantins	8.0
1172707200	Acre	2.0
1172707200	Alagoas	7.0
1172707200	Amapa	0.0
1172707200	Amazonas	6.0
1172707200	Bahia	141.0
1172707200	Ceara	2.0
1172707200	Distrito Federal	1.0
1172707200	Espirito Santo	9.0
1172707200	Goias	49.0
1172707200	Maranhao	52.0
1172707200	Mato Grosso	476.0
1172707200	Mato Grosso	137.0
1172707200	Minas Gerais	155.0
1172707200	Paraiba	1.0
1172707200	Paraiba	54.0
1172707200	Pará	6.0
1172707200	Pernambuco	4.0
1172707200	Piau	31.0
1172707200	Rio	27.0
1172707200	Rio	7.0
1172707200	Rio	8.0
1172707200	Rondonia	20.0
1172707200	Roraima	665.0
1172707200	Santa Catarina	23.0
1172707200	Sao Paulo	152.0
1172707200	Sergipe	2.0
1172707200	Tocantins	99.0
1175385600	Acre	0.0
1175385600	Alagoas	1.0
1175385600	Amapa	0.0
1175385600	Amazonas	0.0
1175385600	Bahia	64.0
1175385600	Ceara	1.0
1175385600	Distrito Federal	0.0
1175385600	Espirito Santo	2.0
1175385600	Goias	17.0
1175385600	Maranhao	5.0
1175385600	Mato Grosso	79.0
1175385600	Mato Grosso	46.0
1175385600	Minas Gerais	35.0
1175385600	Paraiba	0.0
1175385600	Paraiba	14.0
1175385600	Pará	0.0
1175385600	Pernambuco	1.0
1175385600	Piau	9.0
1175385600	Rio	9.0
1175385600	Rio	1.0
1175385600	Rio	4.0
1175385600	Rondonia	0.0
1175385600	Roraima	58.0
1175385600	Santa Catarina	2.0
1175385600	Sao Paulo	44.0
1175385600	Sergipe	1.0
1175385600	Tocantins	22.0
1177977600	Acre	1.0
1177977600	Alagoas	0.0
1177977600	Amapa	0.0
1177977600	Amazonas	0.0
1177977600	Bahia	161.0
1177977600	Ceara	0.0
1177977600	Distrito Federal	4.0
1177977600	Espirito Santo	1.0
1177977600	Goias	94.0
1177977600	Maranhao	73.0
1177977600	Mato Grosso	359.0
1177977600	Mato Grosso	62.0
1177977600	Minas Gerais	124.0
1177977600	Paraiba	0.0
1177977600	Paraiba	14.0
1177977600	Pará	9.0
1177977600	Pernambuco	0.0
1177977600	Piau	52.0
1177977600	Rio	2.0
1177977600	Rio	3.0
1177977600	Rondonia	4.0
1177977600	Roraima	0.0
1177977600	Santa Catarina	2.0
1177977600	Sao Paulo	69.0
1177977600	Sergipe	0.0
1177977600	Tocantins	250.0
1180656000	Acre	4.0
1180656000	Alagoas	0.0
1180656000	Amapa	0.0
1180656000	Amazonas	23.0
1180656000	Bahia	270.0
1180656000	Ceara	1.0
1180656000	Distrito Federal	21.0
1180656000	Espirito Santo	4.0
1180656000	Goias	186.0
1180656000	Maranhao	515.0
1180656000	Mato Grosso	1.339
1180656000	Mato Grosso	141.0
1180656000	Minas Gerais	184.0
1180656000	Paraiba	0.0
1180656000	Paraiba	57.0
1180656000	Pará	129.0
1180656000	Pernambuco	1.0
1180656000	Piau	303.0
1180656000	Rio	3.0
1180656000	Rio	0.0
1180656000	Rio	10.0
1180656000	Rondonia	71.0
1180656000	Roraima	1.0
1180656000	Santa Catarina	11.0
1180656000	Sao Paulo	91.0
1180656000	Sergipe	0.0
1180656000	Tocantins	591.0
1183248000	Acre	29.0
1183248000	Alagoas	0.0
1183248000	Amapa	0.0
1183248000	Amazonas	116.0
1183248000	Bahia	811.0
1183248000	Ceara	11.0
1183248000	Distrito Federal	25.0
1183248000	Espirito Santo	13.0
1183248000	Goias	399.0
1183248000	Maranhao	1.205
1183248000	Mato Grosso	1.79
1183248000	Mato Grosso	197.0
1183248000	Minas Gerais	446.0
1183248000	Paraiba	1.0
1183248000	Paraiba	60.0
1183248000	Pará	476.0
1183248000	Pernambuco	3.0
1183248000	Piau	919.0
1183248000	Rio	15.0
1183248000	Rio	7.0
1183248000	Rondonia	187.0
1183248000	Roraima	3.0
1183248000	Santa Catarina	12.0
1183248000	Sao Paulo	94.0
1183248000	Sergipe	0.0
1183248000	Tocantins	982.0
1185926400	Acre	960.0
1185926400	Alagoas	3.0
1185926400	Amapa	5.0
1185926400	Amazonas	2.241
1185926400	Bahia	3.734
1185926400	Ceara	182.0
1185926400	Distrito Federal	137.0
1185926400	Espirito Santo	82.0
1185926400	Goias	2.382
1185926400	Maranhao	8.408999999999999
1185926400	Mato Grosso	14.453
1185926400	Mato Grosso	1.823
1185926400	Minas Gerais	2.975
1185926400	Paraiba	8.0
1185926400	Paraiba	580.0
1185926400	Pará	14.352
1185926400	Pernambuco	20.0
1185926400	Piau	3.551
1185926400	Rio	189.0
1185926400	Rio	26.0
1185926400	Rio	258.0
1185926400	Rondonia	4.7860000000000005
1185926400	Roraima	2.0
1185926400	Santa Catarina	462.0
1185926400	Sao Paulo	470.0
1185926400	Sergipe	0.0
1185926400	Tocantins	4.747
1188604800	Acre	2.08
1188604800	Alagoas	2.0
1188604800	Amapa	61.0
1188604800	Amazonas	1.36
1188604800	Bahia	7.438
1188604800	Ceara	241.0
1188604800	Distrito Federal	73.0
1188604800	Espirito Santo	63.0
1188604800	Goias	3.745
1188604800	Maranhao	8.524
1188604800	Mato Grosso	25.963
1188604800	Mato Grosso	4.4460000000000015
1188604800	Minas Gerais	5.088
1188604800	Paraiba	22.0
1188604800	Paraiba	960.0
1188604800	Pará	14.59
1188604800	Pernambuco	164.0
1188604800	Piau	4.078
1188604800	Rio	223.0
1188604800	Rio	50.0
1188604800	Rio	573.0
1188604800	Rondonia	6.832000000000002
1188604800	Roraima	9.0
1188604800	Santa Catarina	617.0
1188604800	Sao Paulo	495.0
1188604800	Sergipe	0.0
1188604800	Tocantins	6.829
1191196800	Acre	203.0
1191196800	Alagoas	6.0
1191196800	Amapa	162.0
1191196800	Amazonas	215.0
1191196800	Bahia	4.981
1191196800	Ceara	964.0
1191196800	Distrito Federal	13.0
1191196800	Espirito Santo	79.0
1191196800	Goias	1.195
1191196800	Maranhao	4.772
1191196800	Mato Grosso	4.89
1191196800	Mato Grosso	668.0
1191196800	Minas Gerais	3.467
1191196800	Paraiba	111.0
1191196800	Paraiba	194.0
1191196800	Pará	2.504
1191196800	Pernambuco	702.0
1191196800	Piau	2.331
1191196800	Rio	137.0
1191196800	Rio	88.0
1191196800	Rio	21.0
1191196800	Rondonia	2.023
1191196800	Roraima	15.0
1191196800	Santa Catarina	35.0
1191196800	Sao Paulo	281.0
1191196800	Sergipe	3.0
1191196800	Tocantins	2.252
1193875200	Acre	7.0
1193875200	Alagoas	15.0
1193875200	Amapa	198.0
1193875200	Amazonas	90.0
1193875200	Bahia	2.126
1193875200	Ceara	1.443
1193875200	Distrito Federal	0.0
1193875200	Espirito Santo	112.0
1193875200	Goias	79.0
1193875200	Maranhao	2.297
1193875200	Mato Grosso	299.0
1193875200	Mato Grosso	82.0
1193875200	Minas Gerais	1.305
1193875200	Paraiba	256.0
1193875200	Paraiba	59.0
1193875200	Pará	2.89
1193875200	Pernambuco	359.0
1193875200	Piau	939.0
1193875200	Rio	1.0
1193875200	Rio	130.0
1193875200	Rio	13.0
1193875200	Rondonia	53.0
1193875200	Roraima	112.0
1193875200	Santa Catarina	26.0
1193875200	Sao Paulo	50.0
1193875200	Sergipe	7.0
1193875200	Tocantins	147.0
1196467200	Acre	0.0
1196467200	Alagoas	33.0
1196467200	Amapa	14.0
1196467200	Amazonas	7.0
1196467200	Bahia	259.0
1196467200	Ceara	1.177
1196467200	Distrito Federal	0.0
1196467200	Espirito Santo	14.0
1196467200	Goias	16.0
1196467200	Maranhao	800.0
1196467200	Mato Grosso	81.0
1196467200	Mato Grosso	15.0
1196467200	Minas Gerais	95.0
1196467200	Paraiba	133.0
1196467200	Paraiba	22.0
1196467200	Pará	689.0
1196467200	Pernambuco	200.0
1196467200	Piau	317.0
1196467200	Rio	0.0
1196467200	Rio	80.0
1196467200	Rio	25.0
1196467200	Rondonia	6.0
1196467200	Roraima	8.0
1196467200	Santa Catarina	17.0
1196467200	Sao Paulo	21.0
1196467200	Sergipe	33.0
1196467200	Tocantins	13.0
1199145600	Acre	0.0
1199145600	Alagoas	55.0
1199145600	Amapa	2.0
1199145600	Amazonas	16.0
1199145600	Bahia	314.0
1199145600	Ceara	166.0
1199145600	Distrito Federal	0.0
1199145600	Espirito Santo	12.0
1199145600	Goias	23.0
1199145600	Maranhao	121.0
1199145600	Mato Grosso	245.0
1199145600	Mato Grosso	63.0
1199145600	Minas Gerais	85.0
1199145600	Paraiba	77.0
1199145600	Paraiba	35.0
1199145600	Pará	131.0
1199145600	Pernambuco	170.0
1199145600	Piau	61.0
1199145600	Rio	1.0
1199145600	Rio	70.0
1199145600	Rio	42.0
1199145600	Rondonia	4.0
1199145600	Roraima	245.0
1199145600	Santa Catarina	25.0
1199145600	Sao Paulo	34.0
1199145600	Sergipe	100.0
1199145600	Tocantins	28.0
1201824000	Acre	0.0
1201824000	Alagoas	74.0
1201824000	Amapa	0.0
1201824000	Amazonas	32.0
1201824000	Bahia	235.0
1201824000	Ceara	12.0
1201824000	Distrito Federal	0.0
1201824000	Espirito Santo	20.0
1201824000	Goias	25.0
1201824000	Maranhao	45.0
1201824000	Mato Grosso	180.0
1201824000	Mato Grosso	78.0
1201824000	Minas Gerais	59.0
1201824000	Paraiba	20.0
1201824000	Paraiba	38.0
1201824000	Pará	54.0
1201824000	Pernambuco	48.0
1201824000	Piau	21.0
1201824000	Rio	2.0
1201824000	Rio	25.0
1201824000	Rio	30.0
1201824000	Rondonia	7.0
1201824000	Roraima	138.0
1201824000	Santa Catarina	29.0
1201824000	Sao Paulo	30.0
1201824000	Sergipe	67.0
1201824000	Tocantins	6.0
1204329600	Acre	0.0
1204329600	Alagoas	31.0
1204329600	Amapa	1.0
1204329600	Amazonas	10.0
1204329600	Bahia	135.0
1204329600	Ceara	2.0
1204329600	Distrito Federal	2.0
1204329600	Espirito Santo	5.0
1204329600	Goias	20.0
1204329600	Maranhao	4.0
1204329600	Mato Grosso	180.0
1204329600	Mato Grosso	97.0
1204329600	Minas Gerais	61.0
1204329600	Paraiba	8.0
1204329600	Paraiba	43.0
1204329600	Pará	4.0
1204329600	Pernambuco	32.0
1204329600	Piau	4.0
1204329600	Rio	2.0
1204329600	Rio	3.0
1204329600	Rio	38.0
1204329600	Rondonia	2.0
1204329600	Roraima	422.0
1204329600	Santa Catarina	14.0
1204329600	Sao Paulo	72.0
1204329600	Sergipe	43.0
1204329600	Tocantins	4.0
1207008000	Acre	0.0
1207008000	Alagoas	18.0
1207008000	Amapa	2.0
1207008000	Amazonas	13.0
1207008000	Bahia	151.0
1207008000	Ceara	0.0
1207008000	Distrito Federal	1.0
1207008000	Espirito Santo	8.0
1207008000	Goias	36.0
1207008000	Maranhao	26.0
1207008000	Mato Grosso	274.0
1207008000	Mato Grosso	72.0
1207008000	Minas Gerais	113.0
1207008000	Paraiba	0.0
1207008000	Paraiba	62.0
1207008000	Pará	7.0
1207008000	Pernambuco	5.0
1207008000	Piau	7.0
1207008000	Rio	2.0
1207008000	Rio	0.0
1207008000	Rio	110.0
1207008000	Rondonia	8.0
1207008000	Roraima	175.0
1207008000	Santa Catarina	31.0
1207008000	Sao Paulo	84.0
1207008000	Sergipe	2.0
1207008000	Tocantins	46.0
1209600000	Acre	0.0
1209600000	Alagoas	0.0
1209600000	Amapa	0.0
1209600000	Amazonas	1.0
1209600000	Bahia	56.0
1209600000	Ceara	0.0
1209600000	Distrito Federal	6.0
1209600000	Espirito Santo	2.0
1209600000	Goias	41.0
1209600000	Maranhao	26.0
1209600000	Mato Grosso	119.0
1209600000	Mato Grosso	34.0
1209600000	Minas Gerais	50.0
1209600000	Paraiba	0.0
1209600000	Paraiba	41.0
1209600000	Pará	0.0
1209600000	Pernambuco	0.0
1209600000	Piau	12.0
1209600000	Rio	0.0
1209600000	Rio	20.0
1209600000	Rondonia	1.0
1209600000	Roraima	8.0
1209600000	Santa Catarina	15.0
1209600000	Sao Paulo	40.0
1209600000	Sergipe	0.0
1209600000	Tocantins	81.0
1212278400	Acre	0.0
1212278400	Alagoas	0.0
1212278400	Amapa	0.0
1212278400	Amazonas	7.0
1212278400	Bahia	72.0
1212278400	Ceara	1.0
1212278400	Distrito Federal	0.0
1212278400	Espirito Santo	4.0
1212278400	Goias	55.0
1212278400	Maranhao	235.0
1212278400	Mato Grosso	403.0
1212278400	Mato Grosso	24.0
1212278400	Minas Gerais	48.0
1212278400	Paraiba	0.0
1212278400	Paraiba	17.0
1212278400	Pará	48.0
1212278400	Pernambuco	0.0
1212278400	Piau	33.0
1212278400	Rio	4.0
1212278400	Rio	0.0
1212278400	Rio	16.0
1212278400	Rondonia	11.0
1212278400	Roraima	0.0
1212278400	Santa Catarina	2.0
1212278400	Sao Paulo	25.0
1212278400	Sergipe	0.0
1212278400	Tocantins	282.0
1214870400	Acre	41.0
1214870400	Alagoas	0.0
1214870400	Amapa	0.0
1214870400	Amazonas	108.0
1214870400	Bahia	271.0
1214870400	Ceara	3.0
1214870400	Distrito Federal	12.0
1214870400	Espirito Santo	5.0
1214870400	Goias	193.0
1214870400	Maranhao	502.0
1214870400	Mato Grosso	1.117
1214870400	Mato Grosso	116.0
1214870400	Minas Gerais	194.0
1214870400	Paraiba	0.0
1214870400	Paraiba	87.0
1214870400	Pará	971.0
1214870400	Pernambuco	0.0
1214870400	Piau	97.0
1214870400	Rio	14.0
1214870400	Rio	0.0
1214870400	Rio	25.0
1214870400	Rondonia	138.0
1214870400	Roraima	0.0
1214870400	Santa Catarina	46.0
1214870400	Sao Paulo	126.0
1214870400	Sergipe	0.0
1214870400	Tocantins	441.0
1217548800	Acre	445.0
1217548800	Alagoas	1.0
1217548800	Amapa	4.0
1217548800	Amazonas	861.0
1217548800	Bahia	611.0
1217548800	Ceara	32.0
1217548800	Distrito Federal	30.0
1217548800	Espirito Santo	13.0
1217548800	Goias	568.0
1217548800	Maranhao	713.0
1217548800	Mato Grosso	2.875
1217548800	Mato Grosso	456.0
1217548800	Minas Gerais	605.0
1217548800	Paraiba	1.0
1217548800	Paraiba	205.0
1217548800	Pará	4.435
1217548800	Pernambuco	2.0
1217548800	Piau	290.0
1217548800	Rio	19.0
1217548800	Rio	2.0
1217548800	Rio	56.0
1217548800	Rondonia	1.251
1217548800	Roraima	4.0
1217548800	Santa Catarina	51.0
1217548800	Sao Paulo	153.0
1217548800	Sergipe	0.0
1217548800	Tocantins	845.0
1220227200	Acre	1.666
1220227200	Alagoas	9.0
1220227200	Amapa	83.0
1220227200	Amazonas	998.0
1220227200	Bahia	4.837
1220227200	Ceara	177.0
1220227200	Distrito Federal	54.0
1220227200	Espirito Santo	78.0
1220227200	Goias	1.255
1220227200	Maranhao	2.761
1220227200	Mato Grosso	7.965
1220227200	Mato Grosso	1.62
1220227200	Minas Gerais	2.552
1220227200	Paraiba	21.0
1220227200	Paraiba	413.0
1220227200	Pará	6.294
1220227200	Pernambuco	92.0
1220227200	Piau	1.472
1220227200	Rio	132.0
1220227200	Rio	17.0
1220227200	Rio	97.0
1220227200	Rondonia	3.726
1220227200	Roraima	17.0
1220227200	Santa Catarina	233.0
1220227200	Sao Paulo	486.0
1220227200	Sergipe	0.0
1220227200	Tocantins	2.39
1222819200	Acre	652.0
1222819200	Alagoas	18.0
1222819200	Amapa	395.0
1222819200	Amazonas	632.0
1222819200	Bahia	7.691
1222819200	Ceara	816.0
1222819200	Distrito Federal	6.0
1222819200	Espirito Santo	100.0
1222819200	Goias	1.231
1222819200	Maranhao	3.498
1222819200	Mato Grosso	6.3260000000000005
1222819200	Mato Grosso	432.0
1222819200	Minas Gerais	3.787
1222819200	Paraiba	80.0
1222819200	Paraiba	78.0
1222819200	Pará	6.653
1222819200	Pernambuco	274.0
1222819200	Piau	1.83
1222819200	Rio	42.0
1222819200	Rio	53.0
1222819200	Rio	135.0
1222819200	Rondonia	1.482
1222819200	Roraima	78.0
1222819200	Santa Catarina	56.0
1222819200	Sao Paulo	87.0
1222819200	Sergipe	0.0
1222819200	Tocantins	2.832
1225497600	Acre	4.0
1225497600	Alagoas	37.0
1225497600	Amapa	266.0
1225497600	Amazonas	39.0
1225497600	Bahia	3.175
1225497600	Ceara	1.753
1225497600	Distrito Federal	4.0
1225497600	Espirito Santo	3.0
1225497600	Goias	90.0
1225497600	Maranhao	2.331
1225497600	Mato Grosso	190.0
1225497600	Mato Grosso	50.0
1225497600	Minas Gerais	892.0
1225497600	Paraiba	175.0
1225497600	Paraiba	39.0
1225497600	Pará	2.403
1225497600	Pernambuco	363.0
1225497600	Piau	594.0
1225497600	Rio	0.0
1225497600	Rio	82.0
1225497600	Rio	14.0
1225497600	Rondonia	78.0
1225497600	Roraima	39.0
1225497600	Santa Catarina	16.0
1225497600	Sao Paulo	20.0
1225497600	Sergipe	17.0
1225497600	Tocantins	104.0
1228089600	Acre	0.0
1228089600	Alagoas	34.0
1228089600	Amapa	32.0
1228089600	Amazonas	0.0
1228089600	Bahia	52.0
1228089600	Ceara	1.655
1228089600	Distrito Federal	0.0
1228089600	Espirito Santo	1.0
1228089600	Goias	6.0
1228089600	Maranhao	1.101
1228089600	Mato Grosso	159.0
1228089600	Mato Grosso	208.0
1228089600	Minas Gerais	25.0
1228089600	Paraiba	187.0
1228089600	Paraiba	62.0
1228089600	Pará	684.0
1228089600	Pernambuco	203.0
1228089600	Piau	329.0
1228089600	Rio	6.0
1228089600	Rio	126.0
1228089600	Rio	32.0
1228089600	Rondonia	2.0
1228089600	Roraima	5.0
1228089600	Santa Catarina	29.0
1228089600	Sao Paulo	36.0
1228089600	Sergipe	14.0
1228089600	Tocantins	7.0
1230768000	Acre	0.0
1230768000	Alagoas	104.0
1230768000	Amapa	4.0
1230768000	Amazonas	9.0
1230768000	Bahia	177.0
1230768000	Ceara	347.0
1230768000	Distrito Federal	1.0
1230768000	Espirito Santo	4.0
1230768000	Goias	30.0
1230768000	Maranhao	240.0
1230768000	Mato Grosso	527.0
1230768000	Mato Grosso	229.0
1230768000	Minas Gerais	74.0
1230768000	Paraiba	115.0
1230768000	Paraiba	35.0
1230768000	Pará	241.0
1230768000	Pernambuco	256.0
1230768000	Piau	79.0
1230768000	Rio	3.0
1230768000	Rio	110.0
1230768000	Rio	65.0
1230768000	Rondonia	17.0
1230768000	Roraima	45.0
1230768000	Santa Catarina	21.0
1230768000	Sao Paulo	12.0
1230768000	Sergipe	60.0
1230768000	Tocantins	43.0
1233446400	Acre	2.0
1233446400	Alagoas	32.0
1233446400	Amapa	0.0
1233446400	Amazonas	3.0
1233446400	Bahia	117.0
1233446400	Ceara	8.0
1233446400	Distrito Federal	0.0
1233446400	Espirito Santo	12.0
1233446400	Goias	29.0
1233446400	Maranhao	20.0
1233446400	Mato Grosso	248.0
1233446400	Mato Grosso	164.0
1233446400	Minas Gerais	74.0
1233446400	Paraiba	9.0
1233446400	Paraiba	21.0
1233446400	Pará	15.0
1233446400	Pernambuco	28.0
1233446400	Piau	19.0
1233446400	Rio	5.0
1233446400	Rio	8.0
1233446400	Rio	15.0
1233446400	Rondonia	1.0
1233446400	Roraima	153.0
1233446400	Santa Catarina	7.0
1233446400	Sao Paulo	65.0
1233446400	Sergipe	64.0
1233446400	Tocantins	21.0
1235865600	Acre	1.0
1235865600	Alagoas	31.0
1235865600	Amapa	1.0
1235865600	Amazonas	11.0
1235865600	Bahia	249.0
1235865600	Ceara	3.0
1235865600	Distrito Federal	0.0
1235865600	Espirito Santo	11.0
1235865600	Goias	32.0
1235865600	Maranhao	33.0
1235865600	Mato Grosso	325.0
1235865600	Mato Grosso	118.0
1235865600	Minas Gerais	106.0
1235865600	Paraiba	2.0
1235865600	Paraiba	57.0
1235865600	Pará	4.0
1235865600	Pernambuco	15.0
1235865600	Piau	17.0
1235865600	Rio	5.0
1235865600	Rio	2.0
1235865600	Rio	41.0
1235865600	Rondonia	12.0
1235865600	Roraima	176.0
1235865600	Santa Catarina	33.0
1235865600	Sao Paulo	55.0
1235865600	Sergipe	29.0
1235865600	Tocantins	23.0
1238544000	Acre	0.0
1238544000	Alagoas	5.0
1238544000	Amapa	0.0
1238544000	Amazonas	1.0
1238544000	Bahia	40.0
1238544000	Ceara	0.0
1238544000	Distrito Federal	0.0
1238544000	Espirito Santo	8.0
1238544000	Goias	11.0
1238544000	Maranhao	14.0
1238544000	Mato Grosso	169.0
1238544000	Mato Grosso	291.0
1238544000	Minas Gerais	26.0
1238544000	Paraiba	1.0
1238544000	Paraiba	80.0
1238544000	Pará	8.0
1238544000	Pernambuco	3.0
1238544000	Piau	8.0
1238544000	Rio	1.0
1238544000	Rio	145.0
1238544000	Rondonia	3.0
1238544000	Roraima	115.0
1238544000	Santa Catarina	57.0
1238544000	Sao Paulo	67.0
1238544000	Sergipe	19.0
1238544000	Tocantins	5.0
1241136000	Acre	3.0
1241136000	Alagoas	0.0
1241136000	Amapa	2.0
1241136000	Amazonas	3.0
1241136000	Bahia	34.0
1241136000	Ceara	0.0
1241136000	Distrito Federal	9.0
1241136000	Espirito Santo	7.0
1241136000	Goias	104.0
1241136000	Maranhao	19.0
1241136000	Mato Grosso	516.0
1241136000	Mato Grosso	927.0
1241136000	Minas Gerais	128.0
1241136000	Paraiba	0.0
1241136000	Paraiba	117.0
1241136000	Pará	7.0
1241136000	Pernambuco	0.0
1241136000	Piau	12.0
1241136000	Rio	37.0
1241136000	Rio	0.0
1241136000	Rio	177.0
1241136000	Rondonia	6.0
1241136000	Roraima	219.0
1241136000	Santa Catarina	33.0
1241136000	Sao Paulo	142.0
1241136000	Sergipe	0.0
1241136000	Tocantins	91.0
1243814400	Acre	0.0
1243814400	Alagoas	0.0
1243814400	Amapa	1.0
1243814400	Amazonas	13.0
1243814400	Bahia	92.0
1243814400	Ceara	0.0
1243814400	Distrito Federal	4.0
1243814400	Espirito Santo	12.0
1243814400	Goias	179.0
1243814400	Maranhao	279.0
1243814400	Mato Grosso	979.0
1243814400	Mato Grosso	376.0
1243814400	Minas Gerais	173.0
1243814400	Paraiba	0.0
1243814400	Paraiba	105.0
1243814400	Pará	38.0
1243814400	Pernambuco	1.0
1243814400	Piau	56.0
1243814400	Rio	33.0
1243814400	Rio	0.0
1243814400	Rio	30.0
1243814400	Rondonia	13.0
1243814400	Roraima	16.0
1243814400	Santa Catarina	14.0
1243814400	Sao Paulo	125.0
1243814400	Sergipe	2.0
1243814400	Tocantins	421.0
1246406400	Acre	31.0
1246406400	Alagoas	0.0
1246406400	Amapa	4.0
1246406400	Amazonas	199.0
1246406400	Bahia	321.0
1246406400	Ceara	7.0
1246406400	Distrito Federal	33.0
1246406400	Espirito Santo	25.0
1246406400	Goias	470.0
1246406400	Maranhao	972.0
1246406400	Mato Grosso	1.6130000000000002
1246406400	Mato Grosso	354.0
1246406400	Minas Gerais	477.0
1246406400	Paraiba	3.0
1246406400	Paraiba	34.0
1246406400	Pará	397.0
1246406400	Pernambuco	1.0
1246406400	Piau	302.0
1246406400	Rio	56.0
1246406400	Rio	0.0
1246406400	Rio	47.0
1246406400	Rondonia	110.0
1246406400	Roraima	18.0
1246406400	Santa Catarina	26.0
1246406400	Sao Paulo	110.0
1246406400	Sergipe	0.0
1246406400	Tocantins	989.0
1249084800	Acre	194.0
1249084800	Alagoas	0.0
1249084800	Amapa	20.0
1249084800	Amazonas	1.321
1249084800	Bahia	439.0
1249084800	Ceara	26.0
1249084800	Distrito Federal	37.0
1249084800	Espirito Santo	17.0
1249084800	Goias	647.0
1249084800	Maranhao	1.766
1249084800	Mato Grosso	2.25
1249084800	Mato Grosso	816.0
1249084800	Minas Gerais	685.0
1249084800	Paraiba	4.0
1249084800	Paraiba	844.0
1249084800	Pará	3.859
1249084800	Pernambuco	10.0
1249084800	Piau	790.0
1249084800	Rio	91.0
1249084800	Rio	1.0
1249084800	Rio	1.057
1249084800	Rondonia	484.0
1249084800	Roraima	29.0
1249084800	Santa Catarina	759.0
1249084800	Sao Paulo	289.0
1249084800	Sergipe	0.0
1249084800	Tocantins	1.124
1251763200	Acre	1.265
1251763200	Alagoas	13.0
1251763200	Amapa	188.0
1251763200	Amazonas	3.091
1251763200	Bahia	3.61
1251763200	Ceara	101.0
1251763200	Distrito Federal	5.0
1251763200	Espirito Santo	57.0
1251763200	Goias	685.0
1251763200	Maranhao	2.404
1251763200	Mato Grosso	3.129
1251763200	Mato Grosso	1.146
1251763200	Minas Gerais	1.31
1251763200	Paraiba	28.0
1251763200	Paraiba	149.0
1251763200	Pará	6.051
1251763200	Pernambuco	164.0
1251763200	Piau	1.709
1251763200	Rio	90.0
1251763200	Rio	29.0
1251763200	Rio	39.0
1251763200	Rondonia	1.869
1251763200	Roraima	117.0
1251763200	Santa Catarina	47.0
1251763200	Sao Paulo	116.0
1251763200	Sergipe	1.0
1251763200	Tocantins	2.017
1254355200	Acre	565.0
1254355200	Alagoas	30.0
1254355200	Amapa	765.0
1254355200	Amazonas	2.189
1254355200	Bahia	2.552
1254355200	Ceara	435.0
1254355200	Distrito Federal	3.0
1254355200	Espirito Santo	13.0
1254355200	Goias	367.0
1254355200	Maranhao	1.861
1254355200	Mato Grosso	2.579
1254355200	Mato Grosso	854.0
1254355200	Minas Gerais	1.013
1254355200	Paraiba	117.0
1254355200	Paraiba	424.0
1254355200	Pará	6.3420000000000005
1254355200	Pernambuco	254.0
1254355200	Piau	913.0
1254355200	Rio	18.0
1254355200	Rio	84.0
1254355200	Rio	148.0
1254355200	Rondonia	1.444
1254355200	Roraima	197.0
1254355200	Santa Catarina	252.0
1254355200	Sao Paulo	64.0
1254355200	Sergipe	1.0
1254355200	Tocantins	718.0
1257033600	Acre	33.0
1257033600	Alagoas	55.0
1257033600	Amapa	1.019
1257033600	Amazonas	973.0
1257033600	Bahia	402.0
1257033600	Ceara	1.653
1257033600	Distrito Federal	0.0
1257033600	Espirito Santo	18.0
1257033600	Goias	89.0
1257033600	Maranhao	5.0
1257033600	Mato Grosso	588.0
1257033600	Mato Grosso	439.0
1257033600	Minas Gerais	246.0
1257033600	Paraiba	428.0
1257033600	Paraiba	90.0
1257033600	Pará	10.012
1257033600	Pernambuco	486.0
